gene,term
PV2T_011691,138949
PV2T_011692,463676
PV2T_011693,463676
PV2T_011694,463676
PV2T_011695,463676
PV2T_011696,463676
PV2T_011697,463676
PV2T_011698,463676
PV2T_011699,463676
PV2T_011700,463676
PV2T_011701,463676
PV2T_011702,463676
PV2T_011703,463676
PV2T_011704,463676
PV2T_011705,463676
PV2T_011706,463676
PV2T_011707,463676
PV2T_011708,463676
PV2T_011709,463676
PV2T_011710,463676
PV2T_011711,463676
PV2T_011712,463676
PV2T_011713,463676
PV2T_011714,463676
PV2T_011715,463676
PV2T_011716,463676
PV2T_011717,463676
PV2T_011718,463676
PV2T_011719,463676
PV2T_011720,147711
PV2T_011721,147711
PV2T_011722,147711
PV2T_011723,147711
PV2T_011724,147711
PV2T_011725,147711
PV2T_011726,147711
PV2T_011727,147711
PV2T_011728,147711
PV2T_011729,147711
PV2T_011730,147711
PV2T_011731,147711
PV2T_011732,147711
PV2T_011733,147711
PV2T_011734,147711
PV2T_011735,147711
PV2T_011736,147711
PV2T_011737,147711
PV2T_011738,147711
PV2T_011739,147711
PV2T_011740,147711
PV2T_011741,147711
PV2T_011742,147711
PV2T_011743,147711
PV2T_011744,147711
PV2T_011745,147712
PV2T_011746,147712
PV2T_011747,138948
PV2T_011748,138948
PV2T_011749,138949
PV2T_011750,138950
PV2T_011751,463676
PV2T_011752,463676
PV2T_011753,463676
PV2T_011754,463676
PV2T_011755,147711
PV2T_011756,147712
PV2T_011757,147712
PV2T_011758,147712
PV2T_011759,147712
PV2T_011760,147712
PV2T_011761,147712
PV2T_011762,147712
PV2T_011763,147712
PV2T_011764,147712
PV2T_011765,147712
PV2T_011767,147712
PV2T_011768,147712
PV2T_011769,147712
PV2T_011770,147712
PV2T_011771,147712
PV2T_011772,147712
PV2T_011774,147712
PV2T_011775,147712
PV2T_011776,147712
PV2T_011777,147712
PV2T_011778,147712
PV2T_011779,147712
PV2T_011780,147712
PV2T_011781,147712
PV2T_011782,147712
PV2T_011783,147712
PV2T_011784,147712
PV2T_011785,147712
PV2T_011786,147712
PV2T_011787,147712
PV2T_011788,147712
PV2T_011789,147712
PV2T_011790,147712
PV2T_011791,147712
PV2T_011792,147712
PV2T_011793,147712
PV2T_011795,147712
PV2T_011796,147712
PV2T_011797,147712
PV2T_011798,147712
PV2T_011799,147712
PV2T_011800,147712
PV2T_011801,147712
PV2T_011802,138948
PV2T_011803,138948
PV2T_011804,138948
PV2T_011805,138948
PV2T_011806,138948
PV2T_011807,138948
PV2T_011808,138948
PV2T_011809,138948
PV2T_011810,138948
PV2T_011811,138948
PV2T_011812,138948
PV2T_011813,138948
PV2T_011814,138948
PV2T_011815,138948
PV2T_011816,138948
PV2T_011817,138948
PV2T_011818,138948
PV2T_011819,138948
PV2T_011820,138948
PV2T_011821,138948
PV2T_011822,138948
PV2T_011823,138948
PV2T_011824,138948
PV2T_011825,138948
PV2T_011826,138948
PV2T_011827,138948
PV2T_011828,138948
PV2T_011829,138948
PV2T_011830,138948
PV2T_011831,138948
PV2T_011832,138948
PV2T_011833,138948
PV2T_011834,138948
PV2T_011835,138948
PV2T_011836,138948
PV2T_011837,138948
PV2T_011838,138948
PV2T_011839,138948
PV2T_011840,138948
PV2T_011841,138948
PV2T_011842,138948
PV2T_011843,138948
PV2T_011844,138948
PV2T_011845,138948
PV2T_011846,138948
PV2T_011847,138948
PV2T_011848,138948
PV2T_011849,138951
PV2T_011850,138951
PV2T_011851,138951
PV2T_011852,138951
PV2T_011853,138951
PV2T_011854,138951
PV2T_011855,138951
PV2T_011856,138951
PV2T_011857,138951
PV2T_011858,138951
PV2T_011859,138951
PV2T_011860,138951
PV2T_011861,138951
PV2T_011862,138951
PV2T_011863,138951
PV2T_011864,138951
PV2T_011865,138951
PV2T_011866,138951
PV2T_011867,138951
PV2T_011868,138951
PV2T_011869,138951
PV2T_011870,138951
PV2T_011871,138951
PV2T_011872,138951
PV2T_011873,138951
PV2T_011874,138951
PV2T_011875,138951
PV2T_011876,138951
PV2T_011877,138951
PV2T_011878,138951
PV2T_011879,138951
PV2T_011880,138951
PV2T_011881,138951
PV2T_011882,138951
PV2T_011883,138951
PV2T_011884,138951
PV2T_011885,138951
PV2T_011886,138951
PV2T_011887,138951
PV2T_011888,138951
PV2T_011889,138951
PV2T_011890,138951
PV2T_011891,138949
PV2T_011892,138949
PV2T_011893,138949
PV2T_011894,138949
PV2T_011895,138949
PV2T_011896,138949
PV2T_011897,138949
PV2T_011898,138949
PV2T_011899,138949
PV2T_011900,138949
PV2T_011902,138949
PV2T_011903,138949
PV2T_011904,138949
PV2T_011905,138949
PV2T_011906,138949
PV2T_011907,138949
PV2T_011908,138949
PV2T_011909,138949
PV2T_011910,138949
PV2T_011911,138949
PV2T_011912,138949
PV2T_011914,138949
PV2T_011915,138949
PV2T_011916,138949
PV2T_011917,138949
PV2T_011918,138949
PV2T_011919,138949
PV2T_011920,138949
PV2T_011921,138949
PV2T_011922,138949
PV2T_011923,138949
PV2T_011924,138949
PV2T_011925,138949
PV2T_011926,138949
PV2T_011927,138949
PV2T_011928,138949
PV2T_011929,138949
PV2T_011930,138949
PV2T_011931,138949
PV2T_011932,138949
PV2T_011933,138949
PV2T_011934,138949
PV2T_011935,138949
PV2T_011936,138949
PV2T_011937,138949
PV2T_011938,138949
PV2T_011939,138950
PV2T_011940,138950
PV2T_011941,138950
PV2T_011942,138950
PV2T_011943,138950
PV2T_011944,138950
PV2T_011945,138950
PV2T_011946,138950
PV2T_011947,138950
PV2T_011948,138950
PV2T_011949,138950
PV2T_011950,138950
PV2T_011951,138950
PV2T_011952,138950
PV2T_011953,138950
PV2T_011954,138950
PV2T_011955,138950
PV2T_011956,138950
PV2T_011957,138950
PV2T_011958,138950
PV2T_011959,138950
PV2T_011960,138950
PV2T_011961,138950
PV2T_011962,138950
PV2T_011963,138950
PV2T_011964,138950
PV2T_011965,138950
PV2T_011966,138950
PV2T_011967,138950
PV2T_011968,138950
PV2T_011969,138950
PV2T_011970,138950
PV2T_011971,138950
PV2T_011972,138950
PV2T_011973,138950
PV2T_011974,138950
PV2T_011975,138950
PV2T_011976,138950
PV2T_011977,138950
PV2T_011978,138950
PV2T_011979,138950
PV2T_011980,138950
PV2T_011981,463676
PV2T_011982,463676
PV2T_011983,463676
PV2T_011984,463676
PV2T_011985,463676
PV2T_011986,463676
PV2T_011987,463676
PV2T_011988,463676
PV2T_011989,463676
PV2T_011990,463676
PV2T_011991,463676
PV2T_011992,463676
PV2T_011993,463676
PV2T_011994,463676
PV2T_011995,463676
PV2T_011996,463676
PV2T_011997,463676
PV2T_011998,463676
PV2T_011999,463676
PV2T_012000,463676
PV2T_012001,463676
PV2T_012002,463676
PV2T_012003,463676
PV2T_012004,463676
PV2T_012005,463676
PV2T_012006,463676
PV2T_012007,463676
PV2T_012008,463676
PV2T_012009,463676
PV2T_012010,463676
PV2T_012011,463676
PV2T_012012,463676
PV2T_012013,463676
PV2T_012014,463676
PV2T_012015,463676
PV2T_012016,463676
PV2T_012017,463676
PV2T_012018,463676
PV2T_012019,463676
PV2T_012020,463676
PV2T_012021,463676
PV2T_012022,463676
PV2T_012023,463676
PV2T_012024,463676
PV2T_012025,463676
PV2T_012026,463676
PV2T_012027,463676
PV2T_012028,463676
PV2T_012029,463676
PV2T_012030,463676
PV2T_012031,463676
PV2T_012032,463676
PV2T_012033,138948
PV2T_012034,138948
PV2T_012035,138948
PV2T_012036,138948
PV2T_012037,138948
PV2T_012038,138948
PV2T_012039,138948
PV2T_012040,138948
PV2T_012041,138948
PV2T_012042,138948
PV2T_012043,138948
PV2T_012044,138948
PV2T_012045,138948
PV2T_012046,138948
PV2T_012047,138948
PV2T_012048,138948
PV2T_012049,138948
PV2T_012050,138948
PV2T_012051,138948
PV2T_012052,138948
PV2T_012053,138951
PV2T_012054,138951
PV2T_012055,138951
PV2T_012056,138951
PV2T_012057,138951
PV2T_012058,138951
PV2T_012059,138951
PV2T_012060,138951
PV2T_012061,138951
PV2T_012062,138951
PV2T_012063,138951
PV2T_012064,138951
PV2T_012065,138951
PV2T_012066,138951
PV2T_012067,138951
PV2T_012068,138951
PV2T_012069,138949
PV2T_012070,138949
PV2T_012071,138949
PV2T_012072,138949
PV2T_012073,138949
PV2T_012074,138949
PV2T_012075,138949
PV2T_012076,138949
PV2T_012077,138949
PV2T_012078,138949
PV2T_012079,138949
PV2T_012080,138949
PV2T_012081,138949
PV2T_012082,138949
PV2T_012083,138949
PV2T_012084,138949
PV2T_012085,138949
PV2T_012086,138949
PV2T_012087,138950
PV2T_012088,138950
PV2T_012089,138950
PV2T_012090,138950
PV2T_012091,138950
PV2T_012092,138950
PV2T_012093,138950
PV2T_012094,138950
PV2T_012095,138950
PV2T_012096,138950
PV2T_012097,138950
PV2T_012098,138950
PV2T_012099,138950
PV2T_012100,138950
PV2T_012101,138950
PV2T_012102,138950
PV2T_012103,138950
PV2T_012104,138950
PV2T_012105,138950
PV2T_012106,138950
PV2T_012107,138950
PV2T_012108,463676
PV2T_012109,463676
PV2T_012110,463676
PV2T_012111,463676
PV2T_012112,463676
PV2T_012113,463676
PV2T_012114,463676
PV2T_012115,463676
PV2T_012116,463676
PV2T_012117,463676
PV2T_012118,463676
PV2T_012119,463676
PV2T_012120,463676
PV2T_012121,463676
PV2T_012122,463676
PV2T_012123,463676
PV2T_012124,463676
PV2T_012125,463676
PV2T_012126,463676
PV2T_012127,463676
PV2T_012128,463676
PV2T_012129,147711
PV2T_012131,147711
PV2T_012132,147711
PV2T_012133,147711
PV2T_012134,147711
PV2T_012135,147711
PV2T_012136,147711
PV2T_012137,147711
PV2T_012138,147711
PV2T_012139,147711
PV2T_012140,147711
PV2T_012141,147711
PV2T_012142,147711
PV2T_012143,147711
PV2T_012144,147711
PV2T_012145,147711
PV2T_012146,147711
PV2T_012147,147711
PV2T_012148,147711
PV2T_012149,147711
PV2T_012150,147711
PV2T_012151,147712
PV2T_012152,147712
PV2T_012153,147712
PV2T_012154,147712
PV2T_012155,147712
PV2T_012156,147712
PV2T_012157,147712
PV2T_012158,147712
PV2T_012159,147712
PV2T_012160,147712
PV2T_012161,147712
PV2T_012162,147712
PV2T_012163,147712
PV2T_012164,147712
PV2T_012165,147712
PV2T_012166,147712
PV2T_012167,147712
PV2T_012168,147712
PV2T_012169,147712
PV2T_012170,147712
PV2T_012171,147712
PV2T_012172,147712
PV2T_012173,147712
PV2T_012174,147712
PV2T_012175,147712
PV2T_012176,147712
PV2T_012177,147712
PV2T_012178,147712
PV2T_012179,147712
PV2T_012180,147712
PV2T_012181,147712
PV2T_012182,147712
PV2T_012183,147712
PV2T_012184,147712
PV2T_012185,147712
PV2T_012186,147712
PV2T_012187,138948
PV2T_012188,138948
PV2T_012189,138948
PV2T_012190,138948
PV2T_012191,138948
PV2T_012192,138948
PV2T_012193,138948
PV2T_012194,138948
PV2T_012195,138948
PV2T_012196,138948
PV2T_012197,138948
PV2T_012198,138948
PV2T_012199,138948
PV2T_012200,138948
PV2T_012201,138948
PV2T_012202,138948
PV2T_012203,138948
PV2T_012204,138948
PV2T_012205,138948
PV2T_012206,138948
PV2T_012207,138948
PV2T_012208,138948
PV2T_012209,138948
PV2T_012210,138948
PV2T_012211,138948
PV2T_012212,138948
PV2T_012213,138948
PV2T_012214,138948
PV2T_012215,138948
PV2T_012216,138948
PV2T_012217,138948
PV2T_012218,138948
PV2T_012219,138948
PV2T_012220,138948
PV2T_012221,138948
PV2T_012222,138948
PV2T_012223,138951
PV2T_012224,138951
PV2T_012225,138951
PV2T_012226,138951
PV2T_012227,138951
PV2T_012228,138951
PV2T_012229,138951
PV2T_012230,138951
PV2T_012231,138951
PV2T_012232,138951
PV2T_012233,138951
PV2T_012234,138951
PV2T_012235,138951
PV2T_012236,138951
PV2T_012237,138951
PV2T_012238,138951
PV2T_012239,138951
PV2T_012240,138951
PV2T_012241,138951
PV2T_012242,138951
PV2T_012243,138951
PV2T_012244,138951
PV2T_012245,138951
PV2T_012246,138951
PV2T_012247,138951
PV2T_012248,138951
PV2T_012249,138951
PV2T_012250,138951
PV2T_012251,138951
PV2T_012252,138951
PV2T_012253,138951
PV2T_012254,138951
PV2T_012255,138951
PV2T_012256,138951
PV2T_012257,138951
PV2T_012258,138949
PV2T_012259,138949
PV2T_012260,138949
PV2T_012261,138949
PV2T_012262,138949
PV2T_012263,138949
PV2T_012264,138949
PV2T_012265,138949
PV2T_012266,138949
PV2T_012267,138949
PV2T_012268,138949
PV2T_012269,138949
PV2T_012270,138949
PV2T_012271,138949
PV2T_012272,138949
PV2T_012273,138949
PV2T_012274,138949
PV2T_012275,138949
PV2T_012276,138949
PV2T_012277,138949
PV2T_012279,138949
PV2T_012280,138949
PV2T_012281,138949
PV2T_012282,138949
PV2T_012283,138949
PV2T_012284,138949
PV2T_012285,138949
PV2T_012286,138949
PV2T_012287,138949
PV2T_012288,138949
PV2T_012289,138949
PV2T_012290,138949
PV2T_012291,138949
PV2T_012292,138949
PV2T_012293,138949
PV2T_012294,138949
PV2T_012295,138949
PV2T_012296,138950
PV2T_012297,138950
PV2T_012298,138950
PV2T_012299,138950
PV2T_012300,138950
PV2T_012301,138950
PV2T_012302,138950
PV2T_012303,138950
PV2T_012304,138950
PV2T_012305,138950
PV2T_012306,138950
PV2T_012307,138950
PV2T_012308,138950
PV2T_012309,138950
PV2T_012310,138950
PV2T_012311,138950
PV2T_012312,138950
PV2T_012313,138950
PV2T_012314,138950
PV2T_012315,138950
PV2T_012316,138950
PV2T_012317,138950
PV2T_012318,138950
PV2T_012319,138950
PV2T_012320,138950
PV2T_012321,138950
PV2T_012322,138950
PV2T_012323,138950
PV2T_012324,138950
PV2T_012325,138950
PV2T_012326,138950
PV2T_012327,138950
PV2T_012328,138950
PV2T_012329,138950
PV2T_012330,138950
PV2T_012331,138950
PV2T_012332,147711
PV2T_012333,147711
PV2T_012334,147711
PV2T_012335,147711
PV2T_012336,147711
PV2T_012337,147711
PV2T_012338,147711
PV2T_012339,147711
PV2T_012340,147711
PV2T_012341,147711
PV2T_012342,147711
PV2T_012343,147711
PV2T_012344,147711
PV2T_012345,147711
PV2T_012346,147711
PV2T_012347,147711
PV2T_012348,147711
PV2T_012349,147711
PV2T_012350,147711
PV2T_012351,147711
PV2T_012352,147711
PV2T_012353,147711
PV2T_012354,147711
PV2T_012355,147711
PV2T_012356,147711
PV2T_012357,147711
PV2T_012358,147711
PV2T_012359,147711
PV2T_012360,147711
PV2T_012361,147711
PV2T_012362,147711
PV2T_012363,147711
PV2T_012364,147711
PV2T_012365,147711
PV2T_012366,147711
PV2T_012367,147711
PV2T_012368,147711
PV2T_012369,147711
PV2T_012370,147711
PV2T_012371,147711
PV2T_012372,147711
PV2T_012373,147711
PV2T_012374,147711
PV2T_012375,147711
PV2T_012376,108098
PV2T_012377,108098
PV2T_012378,129951
PV2T_012379,130310
PV2T_012380,108098
PV2T_012381,108098
PV2T_012382,108098
PV2T_012383,129875
PV2T_012384,129875
PV2T_012385,129875
PV2T_012386,129951
PV2T_012387,129951
PV2T_012388,129951
PV2T_012389,108098
PV2T_012390,108098
PV2T_012391,108098
PV2T_012392,108098
PV2T_012393,108098
PV2T_012394,129875
PV2T_012395,129875
PV2T_012396,129875
PV2T_012397,129875
PV2T_012398,129875
PV2T_012399,130310
PV2T_012400,130310
PV2T_012401,130310
PV2T_012402,130310
PV2T_012403,130310
PV2T_012404,130310
PV2T_012405,129875
PV2T_012406,129875
PV2T_012407,129951
PV2T_012408,129951
PV2T_012409,129951
PV2T_012410,130310
PV2T_012411,130310
PV2T_012412,108098
PV2T_012413,108098
PV2T_012414,108098
PV2T_012415,108098
PV2T_012416,129951
PV2T_012417,129951
PV2T_012418,129951
PV2T_012419,129951
PV2T_012420,130310
PV2T_012421,130310
PV2T_012422,130310
PV2T_012423,130310
PV2T_012424,108098
PV2T_012425,129875
PV2T_012426,129951
PV2T_012427,129875
PV2T_012428,129875
PV2T_012429,129875
PV2T_012430,129951
PV2T_012431,129951
PV2T_012432,129951
PV2T_012433,129951
PV2T_012434,130310
PV2T_012435,130310
PV2T_012436,130310
PV2T_012437,108098
PV2T_012438,108098
PV2T_012439,108098
PV2T_012440,108098
PV2T_012441,108098
PV2T_012442,108098
PV2T_012443,108098
PV2T_012444,129875
PV2T_012445,129875
PV2T_012446,129875
PV2T_012447,129875
PV2T_012448,129875
PV2T_012449,129875
PV2T_012450,129875
PV2T_012451,130310
PV2T_012452,130310
PV2T_012453,130310
PV2T_012454,130310
PV2T_012455,130310
PV2T_012456,130310
PV2T_012457,130310
PV2T_012458,129875
PV2T_012459,129875
PV2T_012460,129875
PV2T_012461,129951
PV2T_012462,129951
PV2T_012463,129951
PV2T_012464,130310
PV2T_012465,130310
PV2T_012466,130310
PV2T_012467,108098
PV2T_012468,108098
PV2T_012469,108098
PV2T_012470,108098
PV2T_012472,108098
PV2T_012473,129875
PV2T_012474,129875
PV2T_012475,129875
PV2T_012476,129875
PV2T_012477,129875
PV2T_012478,129875
PV2T_012479,130310
PV2T_012480,130310
PV2T_012481,130310
PV2T_012482,130310
PV2T_012483,108098
PV2T_012484,108098
PV2T_012485,108098
PV2T_012486,129875
PV2T_012487,129875
PV2T_012488,129875
PV2T_012489,130310
PV2T_012490,130310
PV2T_012491,108098
PV2T_012492,129875
PV2T_012493,129875
PV2T_012494,129951
PV2T_012495,129951
PV2T_012496,129875
PV2T_012497,129951
PV2T_012498,129951
PV2T_012499,108098
PV2T_012500,129875
PV2T_012501,130310
PV2T_012502,108098
PV2T_012503,108098
PV2T_012504,129951
PV2T_012505,129951
PV2T_012506,108098
PV2T_012507,130310
PV2T_012508,129875
PV2T_012509,129875
PV2T_012510,129951
PV2T_012511,108098
PV2T_012512,108098
PV2T_012513,129875
PV2T_012514,129875
PV2T_012515,129875
PV2T_012516,130310
PV2T_012517,130310
PV2T_012518,130310
PV2T_012519,108098
PV2T_012520,108098
PV2T_012521,108098
PV2T_012522,129875
PV2T_012523,129951
PV2T_012524,130310
PV2T_012525,108098
PV2T_012526,129875
PV2T_012527,129951
PV2T_012528,108098
PV2T_012529,129875
PV2T_012530,130310
PV2T_012531,108098
PV2T_012532,129875
PV2T_012533,129951
PV2T_012534,129875
PV2T_012535,129951
PV2T_012536,130310
PV2T_012537,129875
PV2T_012538,129951
PV2T_012539,130310
PV2T_012540,108098
PV2T_012541,129875
PV2T_012542,130310
PV2T_012543,108098
PV2T_012544,129951
PV2T_012545,130310
PV2T_012546,108098
PV2T_012547,129875
PV2T_012548,129951
PV2T_012549,129875
PV2T_012550,129951
PV2T_012551,130310
PV2T_012552,129875
PV2T_012553,129951
PV2T_012554,130310
PV2T_012555,129875
PV2T_012556,129951
PV2T_012557,130310
PV2T_012558,108098
PV2T_012559,129951
PV2T_012560,130310
PV2T_012561,108098
PV2T_012562,108098
PV2T_012563,108098
PV2T_012564,108098
PV2T_012565,108098
PV2T_012566,129875
PV2T_012567,129875
PV2T_012568,129875
PV2T_012569,129875
PV2T_012570,129875
PV2T_012571,130310
PV2T_012572,130310
PV2T_012573,130310
PV2T_012574,130310
PV2T_012575,130310
PV2T_012576,129951
PV2T_012577,129951
PV2T_012578,108098
PV2T_012579,108098
PV2T_012580,129875
PV2T_012581,129875
PV2T_012582,130310
PV2T_012583,130310
PV2T_012584,108098
PV2T_012585,129951
PV2T_012586,129951
PV2T_012587,108098
PV2T_012588,108098
PV2T_012589,108098
PV2T_012590,108098
PV2T_012591,108098
PV2T_012592,108098
PV2T_012593,129875
PV2T_012594,129875
PV2T_012595,129875
PV2T_012596,129875
PV2T_012597,129875
PV2T_012598,130310
PV2T_012599,130310
PV2T_012600,130310
PV2T_012601,130310
PV2T_012602,130310
PV2T_012603,129875
PV2T_012604,129951
PV2T_012605,130310
PV2T_012606,108098
PV2T_012607,108098
PV2T_012608,129951
PV2T_012609,129951
PV2T_012610,129951
PV2T_012611,130310
PV2T_012612,130310
PV2T_012613,108098
PV2T_012614,108098
PV2T_012615,129875
PV2T_012616,129875
PV2T_012617,129951
PV2T_012618,129951
PV2T_012619,108098
PV2T_012620,108098
PV2T_012621,108098
PV2T_012622,108098
PV2T_012623,108098
PV2T_012624,108098
PV2T_012625,108098
PV2T_012626,108098
PV2T_012627,129875
PV2T_012628,129875
PV2T_012629,129875
PV2T_012630,129875
PV2T_012631,129875
PV2T_012632,129875
PV2T_012633,130310
PV2T_012634,130310
PV2T_012635,130310
PV2T_012636,130310
PV2T_012637,130310
PV2T_012638,130310
PV2T_012639,129875
PV2T_012640,129875
PV2T_012641,129875
PV2T_012642,129875
PV2T_012643,129875
PV2T_012644,129875
PV2T_012645,129875
PV2T_012646,129875
PV2T_012647,129951
PV2T_012648,129951
PV2T_012649,129951
PV2T_012650,129951
PV2T_012651,129951
PV2T_012652,129951
PV2T_012653,129951
PV2T_012654,129951
PV2T_012655,130310
PV2T_012656,130310
PV2T_012657,130310
PV2T_012658,130310
PV2T_012659,130310
PV2T_012660,108098
PV2T_012661,108098
PV2T_012662,108098
PV2T_012663,108098
PV2T_012664,108098
PV2T_012665,108098
PV2T_012666,129875
PV2T_012667,130310
PV2T_012668,129875
PV2T_012669,129875
PV2T_012670,129875
PV2T_012671,129875
PV2T_012672,129951
PV2T_012673,129951
PV2T_012674,129951
PV2T_012675,129951
PV2T_012676,129951
PV2T_012677,129951
PV2T_012678,129951
PV2T_012679,130310
PV2T_012680,130310
PV2T_012681,130310
PV2T_012682,130310
PV2T_012683,108098
PV2T_012684,108098
PV2T_012685,129951
PV2T_012686,108098
PV2T_012687,129951
PV2T_012688,108098
PV2T_012689,108098
PV2T_012690,108098
PV2T_012691,108098
PV2T_012692,108098
PV2T_012693,108098
PV2T_012694,108098
PV2T_012695,108098
PV2T_012696,129875
PV2T_012697,129875
PV2T_012698,129875
PV2T_012699,129875
PV2T_012700,129875
PV2T_012701,129875
PV2T_012702,130310
PV2T_012703,130310
PV2T_012704,130310
PV2T_012705,130310
PV2T_012706,130310
PV2T_012707,130310
PV2T_012708,129875
PV2T_012709,129875
PV2T_012710,129875
PV2T_012711,129875
PV2T_012712,129875
PV2T_012713,129951
PV2T_012714,129951
PV2T_012715,129951
PV2T_012716,129951
PV2T_012717,129951
PV2T_012718,130310
PV2T_012719,130310
PV2T_012720,130310
PV2T_012721,108098
PV2T_012722,108098
PV2T_012723,108098
PV2T_012724,108098
PV2T_012725,108098
PV2T_012726,129875
PV2T_012727,129875
PV2T_012728,129875
PV2T_012729,129875
PV2T_012730,129875
PV2T_012731,129951
PV2T_012732,129951
PV2T_012733,129951
PV2T_012734,129951
PV2T_012735,108098
PV2T_012736,108098
PV2T_012737,108098
PV2T_012738,108098
PV2T_012739,108098
PV2T_012740,108098
PV2T_012741,108098
PV2T_012742,108098
PV2T_012743,129875
PV2T_012744,129875
PV2T_012745,129875
PV2T_012746,129875
PV2T_012747,130310
PV2T_012748,130310
PV2T_012749,130310
PV2T_012750,130310
PV2T_012751,130310
PV2T_012752,129875
PV2T_012753,129875
PV2T_012754,129875
PV2T_012755,129875
PV2T_012756,129875
PV2T_012757,129875
PV2T_012758,129875
PV2T_012759,129875
PV2T_012760,129951
PV2T_012761,129951
PV2T_012762,129951
PV2T_012763,129951
PV2T_012764,129951
PV2T_012765,129951
PV2T_012766,129951
PV2T_012767,129951
PV2T_012768,129951
PV2T_012769,130310
PV2T_012770,130310
PV2T_012771,130310
PV2T_012772,130310
PV2T_012773,130310
PV2T_012774,130310
PV2T_012775,130310
PV2T_012776,130310
PV2T_012777,130310
PV2T_012778,130310
PV2T_012779,108098
PV2T_012780,108098
PV2T_012781,129875
PV2T_012782,129875
PV2T_012783,129875
PV2T_012784,129951
PV2T_012785,129951
PV2T_012786,108098
PV2T_012787,108098
PV2T_012788,108098
PV2T_012789,108098
PV2T_012790,108098
PV2T_012791,108098
PV2T_012792,108098
PV2T_012793,108098
PV2T_012794,108098
PV2T_012795,129875
PV2T_012796,129875
PV2T_012797,129875
PV2T_012798,129875
PV2T_012799,130310
PV2T_012800,130310
PV2T_012801,130310
PV2T_012802,130310
PV2T_012803,130310
PV2T_012804,129875
PV2T_012805,129875
PV2T_012806,129875
PV2T_012807,129875
PV2T_012808,129875
PV2T_012809,129875
PV2T_012810,129875
PV2T_012811,129951
PV2T_012812,129951
PV2T_012813,129951
PV2T_012814,129951
PV2T_012815,129951
PV2T_012816,129951
PV2T_012817,129951
PV2T_012818,129951
PV2T_012819,130310
PV2T_012820,130310
PV2T_012821,130310
PV2T_012822,130310
PV2T_012823,130310
PV2T_012824,130310
PV2T_012825,130310
PV2T_012826,130310
PV2T_012827,108098
PV2T_012828,108098
PV2T_012829,108098
PV2T_012830,129875
PV2T_012831,129875
PV2T_012832,129875
PV2T_012833,129951
PV2T_012834,129951
PV2T_012835,129951
PV2T_012836,108098
PV2T_012837,108098
PV2T_012838,108098
PV2T_012839,108098
PV2T_012840,108098
PV2T_012841,108098
PV2T_012842,129875
PV2T_012843,129875
PV2T_012844,129875
PV2T_012845,129875
PV2T_012846,129875
PV2T_012847,129875
PV2T_012848,129875
PV2T_012849,130310
PV2T_012850,130310
PV2T_012851,130310
PV2T_012852,130310
PV2T_012853,130310
PV2T_012854,130310
PV2T_012855,130310
PV2T_012856,129875
PV2T_012857,129875
PV2T_012858,129875
PV2T_012859,129951
PV2T_012860,129951
PV2T_012861,129951
PV2T_012862,129951
PV2T_012863,129951
PV2T_012864,129951
PV2T_012865,130310
PV2T_012866,130310
PV2T_012867,130310
PV2T_012868,130310
PV2T_012869,130310
PV2T_012870,130310
PV2T_012871,108098
PV2T_012872,129875
PV2T_012873,129951
PV2T_012874,108098
PV2T_012875,129875
PV2T_012876,129951
PV2T_012877,129951
PV2T_012878,108098
PV2T_012879,108098
PV2T_012880,108098
PV2T_012881,108098
PV2T_012882,108098
PV2T_012883,108098
PV2T_012884,108098
PV2T_012885,108098
PV2T_012886,108098
PV2T_012887,129875
PV2T_012888,129875
PV2T_012889,129875
PV2T_012890,129875
PV2T_012891,129875
PV2T_012892,129875
PV2T_012893,129875
PV2T_012894,130310
PV2T_012895,130310
PV2T_012896,130310
PV2T_012897,130310
PV2T_012898,129875
PV2T_012899,129875
PV2T_012900,129875
PV2T_012901,129875
PV2T_012902,129875
PV2T_012903,129875
PV2T_012904,129951
PV2T_012905,129951
PV2T_012906,129951
PV2T_012907,129951
PV2T_012908,129951
PV2T_012909,129951
PV2T_012910,129951
PV2T_012911,129951
PV2T_012912,130310
PV2T_012913,130310
PV2T_012914,130310
PV2T_012915,130310
PV2T_012916,130310
PV2T_012917,130310
PV2T_012918,108098
PV2T_012919,108098
PV2T_012920,108098
PV2T_012921,108098
PV2T_012922,108098
PV2T_012923,129875
PV2T_012925,129875
PV2T_012926,130310
PV2T_012927,130310
PV2T_012928,130310
PV2T_012929,129875
PV2T_012930,129875
PV2T_012931,129951
PV2T_012932,129951
PV2T_012933,130310
PV2T_012934,108098
PV2T_012935,108098
PV2T_012936,129875
PV2T_012937,129875
PV2T_012938,129875
PV2T_012939,129951
PV2T_012940,129951
PV2T_012941,108098
PV2T_012942,108098
PV2T_012943,108098
PV2T_012944,108098
PV2T_012945,108098
PV2T_012946,129875
PV2T_012947,129875
PV2T_012948,129875
PV2T_012949,130310
PV2T_012950,130310
PV2T_012951,130310
PV2T_012952,130310
PV2T_012953,129875
PV2T_012954,129875
PV2T_012955,129875
PV2T_012956,129951
PV2T_012957,129951
PV2T_012958,129951
PV2T_012959,130310
PV2T_012960,130310
PV2T_012961,129951
PV2T_012962,108098
PV2T_012963,108098
PV2T_012964,129875
PV2T_012965,129875
PV2T_012966,129951
PV2T_012967,129951
PV2T_012968,108098
PV2T_012969,108098
PV2T_012970,108098
PV2T_012971,129875
